_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
938,1975639,16165531,50,F,A,2016-09-14T19:00:00,"2500 Block Library RD Pittsburgh, PA 15234",903 Criminal Conspiracy. / 5902(a)(1) Prostitution ,"1200 Block Western AV Pittsburgh, PA 15233",Chateau,1,2108,6,1,-80.02196514,40.45120975
1195,1975978,15125777,31,M,B,2016-10-02T11:50:00,"600 Block 1ST AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 13(a)(32) Paraphernalia - Use or Possession,"2400 Block Berg ST Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.97238232,40.41960921
1071,1975817,16167018,37,M,W,2016-09-04T20:20:00,Zone 5,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,Zone 5,,5,,,,,
1196,1975979,15217523,19,M,B,2016-09-30T13:30:00,"400 Block Avery ST Pittsburgh, PA 15212",2701 Simple Assault.,"1300 Block Columbus AV Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.02610122,40.45807966
2397,1977541,16205397,17,F,B,2016-11-02T19:25:00,"5800 Block northumberland ST Pittsburgh, PA 15217",3701 Robbery.,"S Negley AV & Centre AV Pittsburgh, PA 15232",Shadyside,4,705,8,2,-79.93405727,40.45726189
2631,1977877,16207569,54,M,O,2016-11-19T15:45:00,Zone 2,3121 Rape. / 3125 Aggravated Indecent Assault. / 3126 Indecent Assault. / 4302 Incest. / 6301 Corruption of Minors. / 6318 Unlawful Contact/Communication w/ Minor,Zone 5,,5,,,,,
1206,1975989,16161683,23,M,W,2016-09-29T07:00:00,"600 Block 1ST AV Pittsburgh, PA 15219","903 Criminal Conspiracy. / 2705 Recklessy Endangering Another Person. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","400 Block Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.00918644,40.42427721
1207,1975990,16146727,26,M,W,2016-10-01T00:01:00,"600 Block 1st AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"300 Block Virginia AV Pittsburgh, PA 15211",Mount Washington,3,1903,2,5,-80.01078734,40.43144188
1208,1975991,16147929,24,F,B,2016-09-28T03:20:00,"600 Block 1St AV Pittsburgh, PA 15219",2701 Simple Assault.,"700 Block Mt Pleasant RD Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-79.99823793,40.47599179
2632,1977878,16209211,47,M,B,2016-11-06T00:48:00,"Forbes AV & S Bouquet ST Pittsburgh, PA 15213","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","200 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95688887,40.44042041
2634,1977880,16209224,34,F,W,2016-11-06T00:50:00,"Liberty AV & Stanwix ST Pittsburgh, PA 15222",3111 Obedience to Traffic-Control Devices. / 3802(a)(1) DUI - General Impairment,"Liberty AV & Stanwix ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00389726,40.44137136
2635,1977881,16209249,25,M,W,2016-11-06T01:24:00,"E Carson ST & S 17th ST Pittsburgh, PA 15203",5104 Resisting Arrest or Other Law Enforcement. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
2726,1978000,16207784,59,M,B,2016-11-03T22:18:00,"E North AV & Cedar AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"E North AV & Cedar AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00262127,40.45621922
2009,1977017,16195379,25,M,B,2016-10-16T02:10:00,"1700 Block E Carson ST Pittsburgh, PA 15203",5505 Public Drunkenness / 5507 Obstructing Highways and Passages. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
2401,1977545,16204926,28,M,B,2016-10-30T22:00:00,"1100 Block Buente ST Pittsburgh, PA 15212",903 Criminal Conspiracy. / 2901 Kidnapping. / 2902 Unlawful Restraint. / 2903 False Imprisonment. / 3701 Robbery.,"300 Block S Main ST Pittsburgh, PA 15220",West End,6,2019,7,2,-79.95794436,40.46737503
4263,1979999,17002857,20,M,B,2017-01-05T16:00:00,"400 Block Lockhart ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"600 Block Pressley ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99867635,40.45221085
2371,1977509,16202871,41,M,B,2016-10-27T19:54:00,"400 Block Jucunda ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"400 Block Jucunda ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99531018,40.41703367
2865,1978173,16211980,45,M,B,2016-11-10T13:45:00,"600 Block Lillian ST Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"600 Block Lillian ST Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99717741,40.41848399
1462,1976286,16179639,32,M,W,2016-09-22T18:42:00,"2000 Block Brownsville RD Pittsburgh, PA 15210",908 Prohibited Offensive Weapons. / 3802(a)(1) DUI - General Impairment,"1100 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2902,4,4,-79.99089923,40.40493936
4451,1980201,16187827,52,M,B,2017-01-24T16:43:00,"300 Block 3rd AV Pittsburgh, PA 15222",3701 Robbery.,"Cedar AV & E OHIO ST Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00169385,40.45331224
2374,1977512,16185099,15,M,B,2016-11-08T10:30:00,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"700 Block Greenfield AV Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93814526,40.4250358
2517,1977666,16203930,36,M,B,2016-10-29T09:39:00,"3600 Block Harbison AV Pittsburgh, PA 15212",9093 Indirect Criminal Contempt,"3600 Block Harbison AV Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.02797924,40.48167501
2295,1977403,16197657,28,M,W,2016-10-19T16:18:00,"800 Block Crucible ST Pittsburgh, PA 15220",2701 Simple Assault. / 2705 Recklessy Endangering Another Person. / 3304 Criminal Mischief.,"800 Block Crucible ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03978718,40.4419871
2636,1977882,16209251,23,M,B,2016-11-06T01:29:00,"1500 Block E Carson ST Pittsburgh, PA 15203",5505 Public Drunkenness / 3503(b)(1)(i) Actual Communication,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
1322,1976111,16175369,20,M,B,2016-09-16T14:12:00,"Banksville AV & Potomac AV Pittsburgh, PA 15216",13(a)(31) Marijuana: Possession Small Amount,"2800 Block Banksville RD Pittsburgh, PA 15216",Banksville,6,2023,2,5,-80.04014547,40.40491494
1048,1975765,16168937,36,M,B,2016-09-07T17:45:00,"5300 Block Penn AV Pittsburgh, PA 15224",13(a)(32) Paraphernalia - Use or Possession,"5300 Block Penn AV Pittsburgh, PA 15224",Bloomfield,5,809,7,2,-79.93844245,40.46437508
2942,1978279,16215981,54,M,B,2016-11-16T17:10:00,"6100 Block Penn AV Pittsburgh, PA 15206","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","6100 Block Penn AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92378078,40.46070679
2520,1977677,16187115,28,M,W,2016-10-03T19:22:00,Zone 1,4303 General Lighting Requirements. / 4703 Operation of Vehicle without Official Certif. of Inspection / 4706 Prohib. on Expend. for Emission Insp Prog.. / 13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,Zone 1,,1,,,,,
2727,1978001,16207830,23,M,W,2016-11-03T23:53:00,"S 11th ST & Muriel ST Pittsburgh, PA 15203","5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount","E Carson ST & S 13th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.9853271,40.42877496
4455,1980205,16224841,33,F,B,2017-01-24T19:47:00,"1100 Block Spring garden AV Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order,"Welser WY & Vinial ST Pittsburgh, PA 15212",Spring Garden,1,2412,1,1,-79.99408174,40.45796421
4457,1980207,17005649,45,F,B,2017-01-10T13:12:00,"Kelly ST & Brushton AV Pittsburgh, PA 15221",13(a)(32) Paraphernalia - Use or Possession,"Kelly ST & Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88882121,40.45366301
4458,1980208,17003592,24,M,W,2017-01-06T19:30:00,"400 Block North Shore DR Pittsburgh, PA 15212",5505 Public Drunkenness / 13(a)(31) Marijuana: Possession Small Amount / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,"400 Block North Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01233658,40.44626305
4459,1980209,16199389,18,M,B,2017-01-23T17:40:00,"Samantha WY & Samoan WY Pittsburgh, PA 15206","2501 Criminal Homicide. / 3701 Robbery. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)","7100 Block Upland ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.89737734,40.46255645
4464,1980215,17005160,30,M,W,2017-01-09T16:10:00,"3400 Block Fleming AV Pittsburgh, PA 15212",9501 Bench Warrant,"3400 Block Fleming AV Pittsburgh, PA 15212",Brighton Heights,1,2703,1,1,-80.03815717,40.47698002
2404,1977548,16204934,43,F,B,2016-10-30T18:00:00,"5500 Block Harriet ST Pittsburgh, PA 15232",3502 Burglary. / 3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"5500 Block Harriet ST Pittsburgh, PA 15232",Friendship,5,807,7,2,-79.93643549,40.45935699
2731,1978005,16208310,54,M,B,2016-11-04T17:55:00,"900 Block Portland ST Pittsburgh, PA 15206",9093 Indirect Criminal Contempt,"900 Block Portland ST Pittsburgh, PA 15206",Highland Park,5,1102,7,2,-79.92505709,40.47265252
953,1975654,16170420,58,F,B,2016-09-09T17:40:00,"400 Block Grove ST Pittsburgh, PA 15219",4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"400 Block Grove ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97896526,40.44304153
1463,1976287,16179692,21,M,W,2016-09-22T19:38:00,"3400 Block Webster AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance,"3400 Block Webster AV Pittsburgh, PA 15219",Upper Hill,2,506,6,3,-79.96164679,40.4548469
1469,1976293,16179529,43,F,W,2016-09-22T17:07:00,"5600 Block Stanton AV Pittsburgh, PA 15206",3502 Burglary. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"5600 Block Stanton AV Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.9262963,40.47146831
2732,1978006,16208346,22,M,B,2016-11-04T18:30:00,"Arch ST & Jacksonia ST Pittsburgh, PA 15212",13(a)(31) Marijuana: Possession Small Amount,"Arch ST & Jacksonia ST Pittsburgh, PA 15212",Central North Side,1,2503,6,1,-80.0095277,40.45788572
2741,1978020,16210381,39,F,W,2016-11-07T23:30:00,"Rosedale ST & Susquehanna ST Pittsburgh, PA 15221",4304(a)(1) Endangering Welfare of Children. / 13(a)(16) Possession of Controlled Substance,"Rosedale ST & Susquehanna ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88728196,40.44924124
1306,1976095,16172688,57,M,B,2016-09-12T17:45:00,"20 Block Market SQ Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"20 Block Market SQ Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00211826,40.44096725
747,1975448,16143777,,M,U,2016-08-03T00:55:00,"S 20th ST & E Carson ST Pittsburgh, PA 15203","5101 Obstructing Admin. of Law  / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE","S 20th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97763595,40.42858782
1470,1976294,16179002,28,M,W,2016-09-21T18:53:00,"W North AV & Sherman AV Pittsburgh, PA 15212",3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance,"W North AV & Sherman AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00959306,40.45490103
1475,1976299,16179541,49,M,W,2016-09-22T17:05:00,"4700 Block Plummer ST Pittsburgh, PA 15201",9501 Bench Warrant,"4700 Block Plummer ST Pittsburgh, PA 15201",Central Lawrenceville,2,901,7,2,-79.95845756,40.47533771
2745,1978024,16211508,25,M,B,2016-11-09T17:36:00,"Allequippa ST & Robinson ST Pittsburgh, PA 15213",4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"Allequippa ST & Robinson ST Pittsburgh, PA 15213",West Oakland,4,402,6,3,-79.96575708,40.44281876
4473,1980224,16234655,37,M,W,2017-01-22T09:36:00,"South Busway & Edgebrook AV Pittsburgh, PA 15226",3922 Theft by Deception. / 4101 Forgery. / 4120 Identity Theft,"400 Block Dargan ST Pittsburgh, PA 15224",Bloomfield,5,802,7,2,-79.95391294,40.46200881
4475,1980226,16240162,47,F,B,2017-01-23T10:00:00,"600 Block 1st AV Pittsburgh, PA 15219",4106 Access Device Fraud / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"2400 Block Allequippa ST Pittsburgh, PA 15213",Terrace Village,2,510,6,3,-79.96568994,40.44279175
2382,1977520,16202283,33,F,B,2016-10-26T22:25:00,"3000 Block Glen Mawr AV Pittsburgh, PA 15204",2701 Simple Assault.,"3000 Block Glen Mawr AV Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05268816,40.45677446
2529,1977698,16204106,60,M,W,2016-10-29T15:35:00,"Henderson ST & Federal ST N Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Henderson ST & Federal ST Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00776455,40.45885515
2641,1977887,16209313,28,M,W,2016-11-06T02:18:00,"1700 Block Saw Mill Run BL Pittsburgh, PA 15210",2701 Simple Assault. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"10 Block Colerain ST Pittsburgh, PA 15210",Carrick,3,2901,6,3,-79.97887279,40.44442075
4481,1980232,17005759,30,F,W,2017-01-10T16:02:00,"300 Block Sylvania AV Pittsburgh, PA 15210",1501 Drivers Required to be Licensed. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance,"300 Block Sylvania AV Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.00220041,40.41720516
4484,1980235,17005783,23,F,W,2017-01-10T17:19:00,"5300 Block Keystone ST Pittsburgh, PA 15201","907 Possessing Instruments of Crime. / 3502 Burglary. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","5300 Block Keystone ST Pittsburgh, PA 15201",Upper Lawrenceville,2,1011,7,2,-79.95067526,40.48105004
4733,1980517,17010374,22,M,B,2017-01-17T19:32:00,"Bedford AV & Somers DR Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Bedford AV & Somers DR Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97554969,40.44940944
1057,1975774,16169048,23,M,W,2016-09-07T21:21:00,"California AV & Verner AV Pittsburgh, PA 15212",13(a)(32) Paraphernalia - Use or Possession,"California AV & Verner AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04147993,40.48136781
1477,1976301,16179162,29,F,B,2016-09-22T01:40:00,"1300 Block Paulson AV Pittsburgh, PA 15206",2701 Simple Assault. / 4304(a)(1) Endangering Welfare of Children. / 3731 Driving Under Influence of Alcohol or Controlled Substance,Paulson AV,Lincoln-Lemington-Belmar,5,1203,,,0,0
1486,1976310,16180660,31,M,W,2016-10-06T04:00:00,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"2800 Block Jane ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96723264,40.42479908
2174,1977241,16196414,31,F,W,2016-10-17T18:59:00,"Saw Mill Run BL & Bausman ST Pittsburgh, PA 15226",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Saw Mill Run BL & Bausman ST Pittsburgh, PA 15226",Bon Air,3,1806,4,4,-80.00602827,40.41111529
2746,1978025,16210999,24,M,B,2016-11-08T20:31:00,"31st St BRDG & butler Pittsburgh, PA 15201",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 3702 Robbery of Motor Vehicle. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"Hawthorne ST & Farmington ST Pittsburgh, PA 15201",Stanton Heights,5,1018,7,2,-79.93455783,40.4848953
2751,1978030,16210400,34,M,B,2016-11-07T22:15:00,"Lincoln AV & Odessa PL Pittsburgh, PA 15206",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"Lincoln AV & Odessa PL Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.90269535,40.46370084
4485,1980236,17009290,39,F,B,2017-01-16T00:39:00,"Saw Mill Run BL & West End CIR Pittsburgh, PA 15220",4304(a)(1) Endangering Welfare of Children. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3309 Driving on Roadways Laned for Traffic. / 3334 Turning Movements and Required Signals. / 4581 Restraint Systems. / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Saw Mill Run BL & West End CIR Pittsburgh, PA 15220",Beechview,6,1920,2,5,-80.02942799,40.44409702
4491,1980242,17006540,62,M,B,2017-01-11T18:50:00,"Brownsville RD & Mc Kinley ST Pittsburgh, PA 15210",1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3742.1 Accident Involv. Death/Inj. While not Licensed,"Brownsville RD & Mc Kinley ST Pittsburgh, PA 15210",Knoxville,3,3001,,,-79.99111072,40.40874491
2384,1977522,16203240,47,M,W,2016-10-28T12:50:00,"1900 Block E Carson ST Pittsburgh, PA 15203",2701 Simple Assault. / 3304 Criminal Mischief. / 3503(a) Criminal Trespass,"40 Block Sterling ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97392044,40.42318846
2530,1977699,16204127,35,F,B,2016-10-29T16:41:00,"900 Block Freeport RD Pittsburgh, PA 15238",9501 Bench Warrant,"900 Block Freeport RD Pittsburgh, PA 15238",East Hills,5,1306,9,2,-79.89431722,40.48808181
1259,1976043,16184260,12,M,B,2016-09-30T11:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219","2702 Aggravated Assault. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","2900 Block SHERADEN BL PITTSBURGH, PA 15204",Sheraden,6,2018,2,5,-80.05405784,40.4533676
4497,1980248,17006588,28,M,B,2017-01-11T20:08:00,"E North AV & Howard ST Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"E North AV & Howard ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99923238,40.4568392
4500,1980251,17006510,30,M,U,2017-01-11T17:44:00,"Woodland AV & Plough ST Pittsburgh, PA 15212",1501 Drivers Required to be Licensed. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance,"Woodland AV & Plough ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.0332499,40.46848074
2406,1977550,16204973,32,M,W,2016-10-30T18:10:00,"Woodruff ST & Saw Mill Run BL Pittsburgh, PA 15211",3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 1501(A) Valid Driver's License Required,"Woodruff ST & Saw Mill Run BL Pittsburgh, PA 15211",Mount Washington,3,1903,2,5,-80.01986591,40.42585747
